mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,skew,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.474,4.842,4.273,9.833,72.351,93.774,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.488,5.131,4.315,9.795,73.692,95.421,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.487,4.822,4.263,9.814,72.893,94.279,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.452,4.816,4.254,9.762,98.268,119.552,11653426,14549371682504228917,903274091094300703
loop,uniform,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.276,5.939,5.764,15.802,82.299,113.081,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.467,5.919,4.249,15.817,80.703,109.154,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.554,5.913,4.224,15.823,79.166,107.679,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.493,5.925,4.271,15.839,79.532,108.060,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.504,5.898,4.209,15.840,83.771,112.222,40006682,9024839626095127350,17897240367829630669
loop,skew,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.262,4.821,5.867,9.785,141.927,165.662,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.507,4.750,4.250,9.942,138.974,160.423,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.438,4.810,4.297,9.888,141.125,162.558,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.455,5.062,4.254,9.839,139.810,161.420,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.475,4.798,4.270,9.896,132.093,153.533,11653426,14549371682504228917,903274091094300703
